client_id,client_name,client_email,client_age,client_gender,client_income,client_state,client_city,rfv_perfil
502,Client_502,client_502@example.com,30,Male,7209,SC,Florianópolis,Leais
503,Client_503,client_503@example.com,28,Female,2269,BA,Salvador,Quase Dormindo
506,Client_506,client_506@example.com,46,Female,11050,MG,Belo Horizonte,Promissor
507,Client_507,client_507@example.com,25,Male,16799,RS,Porto Alegre,Novos
509,Client_509,client_509@example.com,52,Male,6893,SP,São Paulo,Perdido
510,Client_510,client_510@example.com,59,Male,5161,RJ,Rio de Janeiro,Quase Dormindo
512,Client_512,client_512@example.com,34,Female,18763,SP,São Paulo,Perdido
515,Client_515,client_515@example.com,60,Male,10317,MG,Belo Horizonte,Promissor
516,Client_516,client_516@example.com,31,Female,18728,MG,Belo Horizonte,Quase Dormindo
518,Client_518,client_518@example.com,36,Male,10958,SC,Florianópolis,Campeões
519,Client_519,client_519@example.com,47,Male,13689,MG,Belo Horizonte,Leais
521,Client_521,client_521@example.com,79,Male,4313,SP,São Paulo,Campeões
522,Client_522,client_522@example.com,22,Male,15257,MG,Belo Horizonte,Quase Dormindo
528,Client_528,client_528@example.com,66,Male,11638,RJ,Rio de Janeiro,Campeões
529,Client_529,client_529@example.com,49,Male,14107,BA,Salvador,Quase Dormindo
530,Client_530,client_530@example.com,27,Male,19595,PR,Curitiba,Perdido
532,Client_532,client_532@example.com,37,Female,11726,SC,Florianópolis,Atenção
533,Client_533,client_533@example.com,67,Female,5277,MG,Belo Horizonte,Campeões
534,Client_534,client_534@example.com,24,Female,13634,BA,Salvador,Promissor
535,Client_535,client_535@example.com,28,Female,4521,PR,Curitiba,Novos
536,Client_536,client_536@example.com,44,Male,3905,SP,São Paulo,Campeões
537,Client_537,client_537@example.com,39,Female,9559,SC,Florianópolis,Campeões
538,Client_538,client_538@example.com,35,Male,13742,RJ,Rio de Janeiro,Quase Dormindo
539,Client_539,client_539@example.com,27,Female,14344,BA,Salvador,Quase Dormindo
540,Client_540,client_540@example.com,38,Female,11282,BA,Salvador,Campeões
541,Client_541,client_541@example.com,51,Male,10219,PR,Curitiba,Promissor
542,Client_542,client_542@example.com,40,Female,8797,MG,Belo Horizonte,Quase Dormindo
543,Client_543,client_543@example.com,23,Male,18010,RJ,Rio de Janeiro,Quase Dormindo
546,Client_546,client_546@example.com,24,Female,16283,SP,São Paulo,Novos
548,Client_548,client_548@example.com,34,Male,9952,RS,Porto Alegre,Quase Dormindo
550,Client_550,client_550@example.com,20,Female,15910,RJ,Rio de Janeiro,Campeões
551,Client_551,client_551@example.com,70,Male,12694,RS,Porto Alegre,Leais
552,Client_552,client_552@example.com,43,Female,12584,SP,São Paulo,Leais
553,Client_553,client_553@example.com,29,Female,6685,SP,São Paulo,Quase Dormindo
554,Client_554,client_554@example.com,50,Female,17929,RJ,Rio de Janeiro,Perdido
556,Client_556,client_556@example.com,60,Female,19770,RJ,Rio de Janeiro,Perdido
558,Client_558,client_558@example.com,30,Male,8722,RS,Porto Alegre,Perdido
561,Client_561,client_561@example.com,34,Male,9312,BA,Salvador,Promissor
563,Client_563,client_563@example.com,55,Female,17787,PR,Curitiba,Perdido
565,Client_565,client_565@example.com,54,Female,14540,PR,Curitiba,Novos
567,Client_567,client_567@example.com,43,Male,7246,RJ,Rio de Janeiro,Não Perder
568,Client_568,client_568@example.com,55,Male,18357,MG,Belo Horizonte,Campeões
570,Client_570,client_570@example.com,45,Female,2373,SP,São Paulo,Leais
572,Client_572,client_572@example.com,50,Male,8174,BA,Salvador,Leais
573,Client_573,client_573@example.com,45,Male,9720,SP,São Paulo,Leais
574,Client_574,client_574@example.com,36,Female,18587,RS,Porto Alegre,Quase Dormindo
575,Client_575,client_575@example.com,65,Male,7491,RS,Porto Alegre,Leais
577,Client_577,client_577@example.com,40,Female,8704,BA,Salvador,Campeões
578,Client_578,client_578@example.com,36,Male,4649,SP,São Paulo,Atenção
580,Client_580,client_580@example.com,28,Female,15508,BA,Salvador,Leais
581,Client_581,client_581@example.com,52,Male,10938,BA,Salvador,Campeões
582,Client_582,client_582@example.com,19,Female,17948,RS,Porto Alegre,Perdido
584,Client_584,client_584@example.com,56,Female,8917,RJ,Rio de Janeiro,Atenção
585,Client_585,client_585@example.com,50,Male,4169,SP,São Paulo,Leais
586,Client_586,client_586@example.com,61,Female,9724,SC,Florianópolis,Quase Dormindo
587,Client_587,client_587@example.com,41,Male,6111,RJ,Rio de Janeiro,Quase Dormindo
588,Client_588,client_588@example.com,43,Female,4207,MG,Belo Horizonte,Leais
589,Client_589,client_589@example.com,44,Male,15596,RS,Porto Alegre,Perdido
590,Client_590,client_590@example.com,44,Male,17215,RS,Porto Alegre,Atenção
591,Client_591,client_591@example.com,33,Male,4428,SC,Florianópolis,Leais
592,Client_592,client_592@example.com,34,Male,16148,MG,Belo Horizonte,Perdido
593,Client_593,client_593@example.com,22,Female,17644,SC,Florianópolis,Atenção
596,Client_596,client_596@example.com,46,Female,3458,SC,Florianópolis,Novos
597,Client_597,client_597@example.com,24,Male,19451,BA,Salvador,Campeões
598,Client_598,client_598@example.com,44,Male,19045,SC,Florianópolis,Em Risco
599,Client_599,client_599@example.com,84,Male,18458,PR,Curitiba,Leais
600,Client_600,client_600@example.com,61,Male,17367,BA,Salvador,Campeões
601,Client_601,client_601@example.com,55,Female,19844,RJ,Rio de Janeiro,Novos
602,Client_602,client_602@example.com,28,Male,13714,SP,São Paulo,Atenção
603,Client_603,client_603@example.com,33,Male,4842,BA,Salvador,Leais
604,Client_604,client_604@example.com,40,Male,19030,BA,Salvador,Promissor
605,Client_605,client_605@example.com,28,Female,7578,RJ,Rio de Janeiro,Promissor
606,Client_606,client_606@example.com,51,Male,10920,MG,Belo Horizonte,Campeões
607,Client_607,client_607@example.com,52,Male,5378,PR,Curitiba,Promissor
608,Client_608,client_608@example.com,20,Male,8420,MG,Belo Horizonte,Atenção
609,Client_609,client_609@example.com,41,Male,16328,BA,Salvador,Quase Dormindo
610,Client_610,client_610@example.com,25,Male,13482,BA,Salvador,Perdido
612,Client_612,client_612@example.com,51,Male,5700,BA,Salvador,Perdido
614,Client_614,client_614@example.com,25,Male,3921,RS,Porto Alegre,Perdido
615,Client_615,client_615@example.com,23,Female,6057,MG,Belo Horizonte,Quase Dormindo
616,Client_616,client_616@example.com,51,Male,17769,SP,São Paulo,Atenção
617,Client_617,client_617@example.com,43,Male,4331,PR,Curitiba,Perdido
618,Client_618,client_618@example.com,37,Female,8021,PR,Curitiba,Promissor
619,Client_619,client_619@example.com,33,Female,14271,SC,Florianópolis,Promissor
620,Client_620,client_620@example.com,44,Female,7778,MG,Belo Horizonte,Campeões
621,Client_621,client_621@example.com,22,Male,6574,SP,São Paulo,Perdido
623,Client_623,client_623@example.com,39,Male,17230,BA,Salvador,Perdido
624,Client_624,client_624@example.com,34,Female,18248,PR,Curitiba,Leais
625,Client_625,client_625@example.com,23,Male,16160,MG,Belo Horizonte,Perdido
626,Client_626,client_626@example.com,58,Male,2978,RJ,Rio de Janeiro,Perdido
627,Client_627,client_627@example.com,42,Female,18927,MG,Belo Horizonte,Promissor
628,Client_628,client_628@example.com,32,Female,10393,SP,São Paulo,Atenção
630,Client_630,client_630@example.com,54,Female,13972,PR,Curitiba,Perdido
631,Client_631,client_631@example.com,60,Male,8860,MG,Belo Horizonte,Quase Dormindo
633,Client_633,client_633@example.com,24,Female,16087,RJ,Rio de Janeiro,Leais
636,Client_636,client_636@example.com,47,Male,19988,RS,Porto Alegre,Leais
637,Client_637,client_637@example.com,60,Male,6977,RJ,Rio de Janeiro,Leais
638,Client_638,client_638@example.com,65,Female,5777,RS,Porto Alegre,Novos
639,Client_639,client_639@example.com,51,Male,4163,RS,Porto Alegre,Leais
641,Client_641,client_641@example.com,35,Female,11040,MG,Belo Horizonte,Perdido
642,Client_642,client_642@example.com,46,Female,7551,SC,Florianópolis,Leais
644,Client_644,client_644@example.com,58,Male,3988,RS,Porto Alegre,Promissor
645,Client_645,client_645@example.com,53,Other,8747,SC,Florianópolis,Promissor
646,Client_646,client_646@example.com,44,Male,19842,SC,Florianópolis,Leais
647,Client_647,client_647@example.com,41,Female,8993,RS,Porto Alegre,Quase Dormindo
648,Client_648,client_648@example.com,45,Female,19489,PR,Curitiba,Atenção
649,Client_649,client_649@example.com,69,Female,9274,RS,Porto Alegre,Perdido
652,Client_652,client_652@example.com,21,Male,7475,RS,Porto Alegre,Novos
653,Client_653,client_653@example.com,23,Male,11577,RJ,Rio de Janeiro,Leais
654,Client_654,client_654@example.com,21,Male,11234,MG,Belo Horizonte,Campeões
656,Client_656,client_656@example.com,34,Female,19542,PR,Curitiba,Leais
657,Client_657,client_657@example.com,44,Male,16590,SP,São Paulo,Novos
658,Client_658,client_658@example.com,47,Female,3357,SP,São Paulo,Atenção
660,Client_660,client_660@example.com,64,Female,14293,BA,Salvador,Quase Dormindo
661,Client_661,client_661@example.com,22,Female,8365,MG,Belo Horizonte,Em Risco
662,Client_662,client_662@example.com,43,Female,13531,PR,Curitiba,Quase Dormindo
663,Client_663,client_663@example.com,45,Male,15169,PR,Curitiba,Quase Dormindo
664,Client_664,client_664@example.com,41,Female,12954,MG,Belo Horizonte,Campeões
665,Client_665,client_665@example.com,25,Female,5203,RS,Porto Alegre,Quase Dormindo
667,Client_667,client_667@example.com,54,Female,5840,PR,Curitiba,Campeões
668,Client_668,client_668@example.com,41,Female,13572,MG,Belo Horizonte,Perdido
670,Client_670,client_670@example.com,23,Female,15958,SC,Florianópolis,Em Risco
671,Client_671,client_671@example.com,43,Male,3596,BA,Salvador,Leais
672,Client_672,client_672@example.com,49,Male,5342,RS,Porto Alegre,Perdido
673,Client_673,client_673@example.com,46,Male,6713,PR,Curitiba,Leais
674,Client_674,client_674@example.com,60,Male,12043,BA,Salvador,Campeões
676,Client_676,client_676@example.com,59,Female,4388,SP,São Paulo,Quase Dormindo
677,Client_677,client_677@example.com,29,Male,6102,SP,São Paulo,Perdido
681,Client_681,client_681@example.com,42,Male,7575,SC,Florianópolis,Campeões
684,Client_684,client_684@example.com,47,Female,16838,SC,Florianópolis,Leais
685,Client_685,client_685@example.com,27,Female,8906,RJ,Rio de Janeiro,Perdido
686,Client_686,client_686@example.com,51,Male,7156,RS,Porto Alegre,Leais
687,Client_687,client_687@example.com,19,Female,10477,RS,Porto Alegre,Perdido
688,Client_688,client_688@example.com,48,Male,18890,SP,São Paulo,Atenção
689,Client_689,client_689@example.com,34,Female,19009,RJ,Rio de Janeiro,Promissor
691,Client_691,client_691@example.com,42,Female,3211,RJ,Rio de Janeiro,Não Perder
692,Client_692,client_692@example.com,30,Male,8043,MG,Belo Horizonte,Perdido
693,Client_693,client_693@example.com,66,Male,2535,SC,Florianópolis,Perdido
695,Client_695,client_695@example.com,37,Male,10849,RJ,Rio de Janeiro,Leais
697,Client_697,client_697@example.com,60,Female,12790,SP,São Paulo,Não Perder
698,Client_698,client_698@example.com,58,Female,10465,SP,São Paulo,Quase Dormindo
699,Client_699,client_699@example.com,26,Female,3120,RJ,Rio de Janeiro,Atenção
700,Client_700,client_700@example.com,47,Male,8801,PR,Curitiba,Não Perder
702,Client_702,client_702@example.com,36,Male,15522,MG,Belo Horizonte,Campeões
703,Client_703,client_703@example.com,34,Female,3577,BA,Salvador,Perdido
704,Client_704,client_704@example.com,44,Male,12516,MG,Belo Horizonte,Perdido
707,Client_707,client_707@example.com,19,Male,13139,RS,Porto Alegre,Perdido
709,Client_709,client_709@example.com,30,Male,16910,RS,Porto Alegre,Promissor
710,Client_710,client_710@example.com,48,Female,10301,SP,São Paulo,Campeões
711,Client_711,client_711@example.com,30,Male,9345,PR,Curitiba,Campeões
712,Client_712,client_712@example.com,44,Female,9561,RS,Porto Alegre,Atenção
713,Client_713,client_713@example.com,58,Male,11878,BA,Salvador,Não Perder
714,Client_714,client_714@example.com,55,Female,18932,SC,Florianópolis,Campeões
716,Client_716,client_716@example.com,49,Female,12377,MG,Belo Horizonte,Atenção
717,Client_717,client_717@example.com,27,Male,5360,SP,São Paulo,Perdido
718,Client_718,client_718@example.com,44,Female,12768,RJ,Rio de Janeiro,Leais
719,Client_719,client_719@example.com,21,Male,11074,MG,Belo Horizonte,Campeões
720,Client_720,client_720@example.com,40,Female,16577,SC,Florianópolis,Campeões
721,Client_721,client_721@example.com,54,Male,8685,SC,Florianópolis,Novos
724,Client_724,client_724@example.com,32,Male,6108,RS,Porto Alegre,Campeões
725,Client_725,client_725@example.com,55,Male,16008,PR,Curitiba,Atenção
727,Client_727,client_727@example.com,32,Male,17699,PR,Curitiba,Quase Dormindo
729,Client_729,client_729@example.com,63,Male,14244,MG,Belo Horizonte,Novos
730,Client_730,client_730@example.com,63,Female,17897,MG,Belo Horizonte,Campeões
731,Client_731,client_731@example.com,51,Male,15940,SP,São Paulo,Campeões
734,Client_734,client_734@example.com,54,Female,18871,SP,São Paulo,Leais
735,Client_735,client_735@example.com,39,Male,2367,RJ,Rio de Janeiro,Leais
737,Client_737,client_737@example.com,22,Male,3192,BA,Salvador,Quase Dormindo
738,Client_738,client_738@example.com,53,Male,3242,RS,Porto Alegre,Perdido
739,Client_739,client_739@example.com,38,Female,3614,SC,Florianópolis,Perdido
740,Client_740,client_740@example.com,65,Male,7331,PR,Curitiba,Perdido
741,Client_741,client_741@example.com,44,Male,2237,SP,São Paulo,Campeões
742,Client_742,client_742@example.com,47,Male,19724,BA,Salvador,Campeões
744,Client_744,client_744@example.com,39,Male,8154,RS,Porto Alegre,Perdido
745,Client_745,client_745@example.com,33,Female,16538,BA,Salvador,Quase Dormindo
746,Client_746,client_746@example.com,31,Female,6611,SP,São Paulo,Campeões
749,Client_749,client_749@example.com,47,Male,8574,SC,Florianópolis,Atenção
750,Client_750,client_750@example.com,44,Female,19118,MG,Belo Horizonte,Leais
751,Client_751,client_751@example.com,45,Female,17917,RS,Porto Alegre,Leais
752,Client_752,client_752@example.com,60,Female,16895,MG,Belo Horizonte,Campeões
753,Client_753,client_753@example.com,58,Male,13200,MG,Belo Horizonte,Campeões
754,Client_754,client_754@example.com,48,Female,3960,RS,Porto Alegre,Leais
755,Client_755,client_755@example.com,50,Male,2661,MG,Belo Horizonte,Promissor
756,Client_756,client_756@example.com,52,Female,14658,MG,Belo Horizonte,Campeões
761,Client_761,client_761@example.com,27,Female,13244,BA,Salvador,Novos
765,Client_765,client_765@example.com,19,Male,10506,RJ,Rio de Janeiro,Leais
766,Client_766,client_766@example.com,33,Male,2916,SC,Florianópolis,Novos
768,Client_768,client_768@example.com,29,Female,4353,RJ,Rio de Janeiro,Promissor
769,Client_769,client_769@example.com,57,Male,14175,BA,Salvador,Promissor
770,Client_770,client_770@example.com,59,Female,8952,BA,Salvador,Campeões
771,Client_771,client_771@example.com,48,Female,6617,BA,Salvador,Quase Dormindo
772,Client_772,client_772@example.com,57,Female,5189,SC,Florianópolis,Quase Dormindo
773,Client_773,client_773@example.com,57,Male,15754,SP,São Paulo,Campeões
774,Client_774,client_774@example.com,70,Male,9760,SP,São Paulo,Em Risco
776,Client_776,client_776@example.com,34,Female,11611,SP,São Paulo,Em Risco
778,Client_778,client_778@example.com,61,Female,8300,MG,Belo Horizonte,Atenção
779,Client_779,client_779@example.com,54,Female,2333,MG,Belo Horizonte,Quase Dormindo
781,Client_781,client_781@example.com,18,Male,9120,SP,São Paulo,Perdido
783,Client_783,client_783@example.com,56,Male,18011,MG,Belo Horizonte,Quase Dormindo
784,Client_784,client_784@example.com,49,Male,14988,RS,Porto Alegre,Perdido
785,Client_785,client_785@example.com,42,Male,18766,MG,Belo Horizonte,Perdido
786,Client_786,client_786@example.com,39,Female,12642,MG,Belo Horizonte,Leais
787,Client_787,client_787@example.com,34,Male,16791,RJ,Rio de Janeiro,Novos
789,Client_789,client_789@example.com,54,Male,10459,BA,Salvador,Quase Dormindo
790,Client_790,client_790@example.com,43,Male,19058,SP,São Paulo,Perdido
791,Client_791,client_791@example.com,40,Male,14627,RJ,Rio de Janeiro,Promissor
792,Client_792,client_792@example.com,48,Male,19434,SP,São Paulo,Atenção
793,Client_793,client_793@example.com,38,Female,8036,RS,Porto Alegre,Não Perder
795,Client_795,client_795@example.com,54,Female,12803,PR,Curitiba,Não Perder
796,Client_796,client_796@example.com,49,Female,8956,SC,Florianópolis,Perdido
800,Client_800,client_800@example.com,37,Male,14915,MG,Belo Horizonte,Quase Dormindo
801,Client_801,client_801@example.com,51,Male,14180,RS,Porto Alegre,Quase Dormindo
807,Client_807,client_807@example.com,33,Male,13468,MG,Belo Horizonte,Leais
810,Client_810,client_810@example.com,26,Female,8487,SP,São Paulo,Quase Dormindo
811,Client_811,client_811@example.com,42,Male,15066,BA,Salvador,Campeões
812,Client_812,client_812@example.com,24,Female,3440,BA,Salvador,Promissor
814,Client_814,client_814@example.com,43,Female,12239,BA,Salvador,Campeões
815,Client_815,client_815@example.com,67,Female,10678,BA,Salvador,Novos
